user.key;datetime;meter.reading;diff
df789230-d273-4fd0-aa24-6f5419469295;16/05/2016 23:14:51;920352;8
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 00:14:51;920353;1
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 01:14:51;920353;0
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 02:11:18;920361;8
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 03:11:18;920362;1
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 04:11:18;920362;0
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 05:11:18;920362;0
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 06:11:32;920362;0
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 07:11:32;920365;3
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 08:11:32;920384;19
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 09:11:32;920411;27
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 10:11:27;920419;8
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 11:11:27;920421;2
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 12:11:27;920469;48
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 13:11:27;920534;65
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 14:11:31;920548;14
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 15:11:31;920591;43
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 16:11:31;920624;33
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 17:11:31;920715;91
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 18:11:19;920725;10
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 19:11:19;920728;3
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 20:11:19;921140;412
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 21:11:19;921143;3
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 22:11:42;921170;27
df789230-d273-4fd0-aa24-6f5419469295;17/05/2016 23:11:42;921210;40
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 00:11:42;921210;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 01:11:42;921224;14
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 02:11:30;921224;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 03:11:30;921225;1
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 04:11:30;921225;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 05:11:30;921225;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 06:11:17;921225;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 07:11:17;921225;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 08:11:17;921272;47
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 09:11:17;921301;29
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 10:11:26;921301;0
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 11:11:26;921303;2
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 12:11:26;921322;19
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 13:11:26;921333;11
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 14:11:25;921352;19
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 15:11:25;921375;23
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 16:11:25;921426;51
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 17:11:25;921506;80
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 18:11:15;921546;40
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 19:11:15;921548;2
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 20:11:15;921568;20
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 21:11:15;922006;438
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 22:11:28;922042;36
df789230-d273-4fd0-aa24-6f5419469295;18/05/2016 23:11:28;922065;23
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 00:11:28;922072;7
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 01:11:28;922073;1
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 02:11:29;922073;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 03:11:29;922073;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 04:11:29;922073;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 05:11:29;922081;8
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 06:11:27;922082;1
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 07:11:27;922103;21
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 08:11:27;922179;76
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 09:11:27;922179;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 10:11:20;922179;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 11:11:20;922179;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 12:11:20;922190;11
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 13:11:20;922190;0
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 14:11:23;922201;11
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 15:11:23;922228;27
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 16:11:23;922246;18
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 17:11:23;922628;382
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 18:11:24;922651;23
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 19:11:24;922658;7
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 20:11:24;922674;16
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 21:11:24;922692;18
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 22:11:15;922732;40
df789230-d273-4fd0-aa24-6f5419469295;19/05/2016 23:11:15;922778;46
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 00:11:15;922795;17
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 01:11:15;922795;0
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 06:11:26;922803;8
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 07:11:26;922803;0
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 08:11:26;922839;36
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 09:11:26;922847;8
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 10:11:16;922847;0
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 11:11:16;922887;40
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 12:11:16;922889;2
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 13:11:16;922889;0
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 14:11:21;922928;39
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 15:11:21;922957;29
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 16:11:21;923002;45
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 17:11:21;923064;62
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 18:11:21;923099;35
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 19:11:21;923118;19
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 20:11:21;923129;11
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 21:11:21;923568;439
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 22:11:27;923578;10
df789230-d273-4fd0-aa24-6f5419469295;20/05/2016 23:11:27;923607;29
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 00:11:27;923607;0
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 01:11:27;923614;7
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 02:11:14;923614;0
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 03:11:14;923614;0
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 04:11:14;923615;1
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 05:11:14;923621;6
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 06:11:27;923621;0
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 07:11:27;923621;0
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 08:11:27;923669;48
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 09:11:27;923724;55
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 10:11:23;923744;20
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 11:11:23;923805;61
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 12:11:23;923846;41
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 13:11:23;923877;31
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 14:11:15;923916;39
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 15:11:15;923929;13
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 16:11:15;923958;29
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 17:11:15;924022;64
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 18:11:13;924029;7
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 19:11:13;924042;13
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 20:11:13;924043;1
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 21:11:13;924109;66
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 22:11:25;924255;146
df789230-d273-4fd0-aa24-6f5419469295;21/05/2016 23:11:25;924276;21
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 00:11:25;924277;1
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 01:11:25;924278;1
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 02:11:26;924284;6
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 03:11:26;924284;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 04:11:26;924284;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 05:11:26;924284;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 06:11:12;924284;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 07:11:12;924284;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 08:11:12;924407;123
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 09:11:12;924414;7
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 10:11:19;924439;25
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 11:11:19;924496;57
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 12:11:19;924512;16
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 13:11:19;924512;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 14:11:20;924512;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 15:11:20;924513;1
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 16:11:20;924513;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 17:11:20;924567;54
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 18:11:12;924567;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 19:11:12;924567;0
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 20:11:12;924623;56
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 21:11:12;924642;19
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 22:11:25;924668;26
df789230-d273-4fd0-aa24-6f5419469295;22/05/2016 23:11:25;924708;40
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 00:11:25;924723;15
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 01:11:25;924735;12
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 02:11:26;924735;0
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 03:11:26;924742;7
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 04:11:26;924742;0
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 05:11:26;924742;0
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 06:11:24;924765;23
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 07:11:24;924765;0
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 08:11:24;924772;7
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 09:11:24;924800;28
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 10:11:11;924861;61
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 11:11:11;924883;22
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 12:11:11;924903;20
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 13:11:11;924904;1
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 14:11:19;924960;56
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 15:11:19;924999;39
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 16:11:19;925057;58
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 17:11:19;925621;564
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 18:11:19;925621;0
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 19:11:19;925655;34
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 20:11:19;925690;35
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 21:11:19;925690;0
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 22:11:11;925762;72
df789230-d273-4fd0-aa24-6f5419469295;23/05/2016 23:11:11;925873;111
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 00:11:11;925897;24
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 01:11:11;925905;8
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 02:11:23;925905;0
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 03:11:23;925914;9
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 04:11:23;925914;0
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 05:11:23;925914;0
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 06:11:22;925914;0
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 07:11:22;925938;24
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 08:11:22;925939;1
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 09:11:22;925965;26
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 10:11:10;925994;29
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 11:11:10;926106;112
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 12:11:10;926113;7
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 13:11:10;926159;46
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 14:11:10;926194;35
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 15:11:10;926238;44
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 16:11:10;926249;11
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 17:11:10;926371;122
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 18:11:17;926391;20
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 19:11:17;926393;2
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 20:11:17;926426;33
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 21:11:17;926686;260
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 22:11:22;926694;8
df789230-d273-4fd0-aa24-6f5419469295;24/05/2016 23:11:22;926720;26
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 00:11:22;926733;13
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 01:11:22;926741;8
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 02:11:12;926748;7
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 03:11:12;926748;0
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 04:11:12;926748;0
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 05:11:12;926748;0
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 06:11:22;926755;7
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 07:11:22;926783;28
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 08:11:22;926783;0
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 09:11:22;926817;34
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 10:11:17;926822;5
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 11:11:17;926880;58
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 12:11:17;926911;31
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 13:11:17;926913;2
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 14:11:10;926924;11
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 15:11:10;926941;17
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 16:11:10;926959;18
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 17:11:10;927287;328
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 18:11:09;927296;9
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 19:11:09;927308;12
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 20:11:09;927308;0
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 21:11:09;927309;1
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 22:11:19;927372;63
df789230-d273-4fd0-aa24-6f5419469295;25/05/2016 23:11:19;927394;22
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 00:11:19;927395;1
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 01:11:19;927408;13
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 02:11:20;927423;15
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 03:11:20;927423;0
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 04:11:20;927423;0
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 05:11:20;927423;0
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 06:11:10;927423;0
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 07:11:10;927447;24
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 08:11:10;927448;1
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 09:11:10;927448;0
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 10:11:17;927467;19
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 11:11:17;927479;12
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 12:11:17;927532;53
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 13:11:17;927667;135
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 14:11:15;927678;11
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 15:11:15;927706;28
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 16:11:15;927717;11
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 17:11:15;927809;92
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 18:11:08;927810;1
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 19:11:08;927825;15
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 20:11:08;927826;1
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 21:11:08;928130;304
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 22:20:09;928147;17
df789230-d273-4fd0-aa24-6f5419469295;26/05/2016 23:20:09;928167;20
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 00:20:09;928181;14
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 01:20:09;928182;1
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 02:11:18;928182;0
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 03:11:18;928182;0
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 04:11:18;928182;0
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 05:11:18;928188;6
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 06:11:20;928188;0
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 07:11:20;928212;24
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 08:11:20;928222;10
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 09:11:20;928269;47
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 14:11:17;928385;116
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 15:11:17;928402;17
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 16:11:17;928415;13
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 17:11:17;928534;119
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 18:11:14;928542;8
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 19:11:14;928542;0
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 20:11:14;928549;7
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 21:11:14;928598;49
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 22:11:09;928702;104
df789230-d273-4fd0-aa24-6f5419469295;27/05/2016 23:11:09;928736;34
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 00:11:09;928736;0
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 01:11:09;928749;13
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 02:11:19;928749;0
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 03:11:19;928756;7
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 04:11:19;928757;1
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 05:11:19;928757;0
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 06:11:15;928764;7
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 07:11:15;928788;24
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 08:11:15;928811;23
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 09:11:15;928843;32
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 10:11:05;928860;17
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 11:11:05;928885;25
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 12:11:05;928918;33
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 13:11:05;928944;26
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 14:11:06;928974;30
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 15:11:06;928980;6
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 16:11:06;928994;14
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 17:11:06;929089;95
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 18:11:11;929102;13
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 19:11:11;929103;1
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 20:11:11;929342;239
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 21:11:11;929740;398
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 22:11:18;929757;17
df789230-d273-4fd0-aa24-6f5419469295;28/05/2016 23:11:18;929767;10
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 00:11:18;929792;25
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 01:11:18;929792;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 02:11:06;929792;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 03:11:06;929799;7
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 04:11:06;929799;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 05:11:06;929799;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 06:11:17;929799;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 07:11:17;929825;26
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 08:11:17;929825;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 09:11:17;929826;1
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 10:11:13;929834;8
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 11:11:13;929835;1
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 12:11:13;929837;2
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 13:11:13;929940;103
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 14:11:05;929948;8
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 15:11:05;929985;37
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 16:11:05;930014;29
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 17:11:05;930109;95
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 18:11:03;930109;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 19:11:03;930118;9
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 20:11:03;930118;0
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 21:11:03;930134;16
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 22:11:15;930321;187
df789230-d273-4fd0-aa24-6f5419469295;29/05/2016 23:11:15;930328;7
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 00:11:15;930341;13
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 01:11:15;930341;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 02:11:15;930341;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 03:11:15;930341;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 04:11:15;930341;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 05:11:15;930341;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 06:11:05;930347;6
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 07:11:05;930370;23
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 08:11:05;930371;1
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 09:11:05;930391;20
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 10:11:14;930400;9
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 11:11:14;930400;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 12:11:14;930401;1
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 13:11:14;930401;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 14:11:10;930401;0
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 15:11:10;930423;22
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 16:11:10;930465;42
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 17:11:10;930559;94
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 18:11:05;930575;16
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 19:11:05;930634;59
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 20:11:05;930642;8
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 21:11:05;930992;350
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 22:11:15;931072;80
df789230-d273-4fd0-aa24-6f5419469295;30/05/2016 23:11:15;931090;18
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 00:11:15;931118;28
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 01:11:15;931118;0
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 02:11:13;931119;1
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 03:11:13;931119;0
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 04:11:13;931119;0
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 05:11:13;931119;0
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 06:11:17;931119;0
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 07:11:17;931141;22
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 08:11:17;931151;10
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 09:11:17;931176;25
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 10:11:02;931223;47
df789230-d273-4fd0-aa24-6f5419469295;31/05/2016 11:11:02;931236;13
